,date,AQI指数,PM2.5,PM10,O3,no2,so2,co,T,Po,U,Ff,VV,RRR,year,month,day
2503,2022-04-09,100,89.0,41.0,71.0,11.0,4.0,4.0,13.3,606.6,88,1.0,16.0,11.0,2022,4,9
2504,2022-04-10,100,98.0,53.0,63.0,12.0,4.0,4.0,18.2,606.1,65,1.0,20.0,0.0,2022,4,10
2505,2022-04-11,85,101.0,43.0,45.0,9.0,4.0,3.0,19.6,605.0,48,2.0,20.0,0.0,2022,4,11
2506,2022-04-12,65,86.0,57.0,56.0,16.0,4.0,4.0,16.2,605.4,56,1.0,30.0,0.9,2022,4,12
2507,2022-04-13,80,87.0,53.0,51.0,5.0,4.0,3.0,23.0,604.2,39,5.0,30.0,0.0,2022,4,13
2508,2022-04-14,75,103.0,58.0,58.0,6.0,4.0,4.0,21.4,605.2,47,4.0,17.0,0.0,2022,4,14
2509,2022-04-15,77,134.0,52.0,56.0,5.0,4.0,2.0,17.9,605.5,75,3.0,10.0,2.0,2022,4,15
2510,2022-04-16,75,97.0,56.0,57.0,4.0,5.0,3.0,21.9,605.0,39,3.0,22.0,0.0,2022,4,16
2511,2022-04-17,81,102.0,34.0,26.0,7.0,5.0,3.0,20.2,606.7,36,4.0,30.0,0.0,2022,4,17
2512,2022-04-18,46,80.0,27.0,21.0,6.0,4.0,3.0,11.6,610.0,82,2.0,9.0,0.7,2022,4,18
2513,2022-04-19,38,68.0,24.0,51.0,8.0,5.0,2.0,14.1,608.0,78,2.0,9.0,0.1,2022,4,19
2514,2022-04-20,68,53.0,27.0,46.0,8.0,5.0,2.0,17.1,607.6,59,1.0,21.0,0.0,2022,4,20
2515,2022-04-21,54,64.0,31.0,45.0,7.0,5.0,2.0,17.3,605.1,56,3.0,30.0,0.5,2022,4,21
2516,2022-04-22,54,67.0,46.0,58.0,10.0,5.0,3.0,20.3,605.2,47,5.0,30.0,0.0,2022,4,22
2517,2022-04-23,70,76.0,42.0,56.0,5.0,5.0,2.0,22.4,604.8,45,3.0,30.0,0.0,2022,4,23
2518,2022-04-24,70,77.0,53.0,62.0,5.0,5.0,1.0,23.0,603.6,29,4.0,30.0,0.0,2022,4,24
2519,2022-04-25,78,84.0,57.0,58.666666666666664,5.0,6.0,2.0,23.6,604.0,30,4.0,28.0,0.0,2022,4,25
2520,2022-04-26,97,91.0,65.0,59.0,5.0,5.0,3.0,24.1,604.7,29,3.0,23.0,0.0,2022,4,26
2521,2022-04-27,98,106.0,55.0,62.0,5.0,4.0,2.0,23.8,605.1,24,3.0,26.0,0.0,2022,4,27
2522,2022-04-28,97,96.0,64.0,75.0,13.0,4.0,4.0,24.4,606.4,24,3.0,24.0,0.0,2022,4,28
2523,2022-04-29,96,122.0,61.0,73.0,6.0,4.0,4.0,24.1,605.4,34,2.0,24.0,0.0,2022,4,29
2524,2022-04-30,98,117.0,21.0,29.0,4.0,5.0,3.0,22.5,606.3,34,3.0,22.0,0.0,2022,4,30
2525,2022-05-01,37,48.0,12.0,39.0,3.0,4.0,2.0,9.2,610.6,73,5.0,30.0,0.0,2022,5,1
2526,2022-05-02,49,35.0,26.0,46.0,6.0,5.0,3.0,13.9,610.9,50,4.0,30.0,0.0,2022,5,2
2527,2022-05-03,65,57.0,51.0,72.0,15.0,6.0,4.0,14.3,610.9,50,2.0,30.0,0.0,2022,5,3
2528,2022-05-04,85,99.0,44.0,39.0,9.0,6.0,5.0,18.1,608.7,53,1.0,28.0,0.0,2022,5,4
2529,2022-05-05,52,95.0,26.0,45.0,9.0,6.0,4.0,15.1,607.6,84,2.0,13.0,0.0,2022,5,5
2530,2022-05-06,58,61.0,30.0,53.0,8.0,6.0,4.0,17.3,606.8,66,2.0,30.0,0.0,2022,5,6
2531,2022-05-07,69,66.0,37.0,47.0,6.0,5.0,3.0,22.5,606.0,49,3.0,30.0,0.0,2022,5,7
2532,2022-05-08,63,73.0,27.0,42.0,5.0,5.0,4.0,23.4,605.5,45,3.0,30.0,0.0,2022,5,8
2533,2022-05-09,51,57.0,22.0,56.0,6.0,5.0,4.0,21.5,605.7,61,3.0,30.0,0.0,2022,5,9
2534,2022-05-10,70,51.0,21.0,33.0,3.0,5.0,4.0,23.0,605.3,51,3.0,30.0,0.0,2022,5,10
2535,2022-05-11,39,43.0,24.0,48.0,6.0,5.0,5.0,22.5,604.1,62,5.0,30.0,0.0,2022,5,11
2536,2022-05-12,65,40.0,24.0,51.0,9.0,6.0,6.0,19.0,604.1,78,1.0,30.0,0.2,2022,5,12
2537,2022-05-13,69,53.0,25.0,31.0,6.0,5.0,5.0,22.4,603.8,62,3.0,30.0,0.0,2022,5,13
2538,2022-05-14,38,56.0,15.0,25.0,6.0,5.0,6.0,21.5,605.8,68,3.0,17.0,0.2,2022,5,14
2539,2022-05-15,33,36.0,22.0,33.0,6.0,5.0,6.0,12.4,608.7,87,2.0,9.0,1.0,2022,5,15
2540,2022-05-16,37,62.0,28.0,32.0,8.0,4.0,5.0,14.4,608.8,75,1.0,12.0,0.0,2022,5,16
2541,2022-05-17,38,57.0,30.0,38.0,5.0,5.0,4.0,16.4,607.6,78,3.0,12.0,0.0,2022,5,17
2542,2022-05-18,45,60.0,46.0,44.0,7.0,4.0,4.0,20.9,606.2,56,3.0,30.0,0.0,2022,5,18
2543,2022-05-19,55,77.0,34.0,36.0,8.0,4.0,5.0,23.4,606.2,48,1.0,25.0,0.0,2022,5,19
2544,2022-05-20,48,77.0,20.0,20.0,6.0,3.0,5.0,18.1,606.8,71,3.0,19.0,0.0,2022,5,20
2545,2022-05-21,24,36.0,8.0,22.0,5.0,3.0,4.0,16.4,604.7,94,2.0,6.0,12.0,2022,5,21
2546,2022-05-22,25,11.0,12.0,24.0,4.0,3.0,4.0,15.9,604.2,95,2.0,2.9,19.0,2022,5,22
2547,2022-05-23,27,20.0,12.0,27.0,5.0,3.0,4.0,17.0,606.1,95,0.0,3.6,1.0,2022,5,23
2548,2022-05-24,35,14.0,28.0,41.0,8.0,4.0,5.0,20.5,606.6,77,2.0,30.0,0.0,2022,5,24
2549,2022-05-25,47,50.0,31.0,48.0,6.0,4.0,5.0,23.8,604.2,59,2.0,30.0,0.0,2022,5,25
2550,2022-05-26,60,56.0,23.0,31.0,6.0,4.0,5.0,20.1,603.7,87,4.0,7.0,4.0,2022,5,26
2551,2022-05-27,40,40.0,31.0,46.0,6.0,5.0,5.0,23.5,601.8,69,3.0,30.0,0.0,2022,5,27
2552,2022-05-28,61,56.0,34.0,50.0,6.0,5.0,5.0,24.3,602.1,50,3.0,30.0,0.0,2022,5,28
2553,2022-05-29,67,67.0,31.0,46.0,7.0,4.0,5.0,22.1,603.1,77,1.0,27.0,0.0,2022,5,29
2554,2022-05-30,63,57.0,21.0,40.0,5.0,3.0,5.0,21.3,605.6,64,2.0,24.0,0.0,2022,5,30
2555,2022-05-31,48,49.0,23.0,39.0,5.0,4.0,5.0,21.1,604.3,73,3.0,30.0,0.1,2022,5,31
2556,2022-06-01,47,42.0,26.0,34.0,4.0,4.0,5.0,24.0,603.6,58,4.0,30.0,0.0,2022,6,1
2557,2022-06-02,42,30.0,19.0,35.0,4.0,4.0,5.0,23.7,602.5,54,4.0,30.0,0.0,2022,6,2
2558,2022-06-03,42,39.0,27.0,41.0,4.0,4.0,5.0,23.4,603.0,58,4.0,30.0,0.0,2022,6,3
2559,2022-06-04,47,47.0,32.0,39.0,5.0,5.0,6.0,24.2,603.3,54,3.0,30.0,0.0,2022,6,4
2560,2022-06-05,46,53.0,34.0,45.0,4.0,6.0,4.0,19.1,605.7,81,3.0,18.0,2.0,2022,6,5
2561,2022-06-06,50,53.0,47.0,49.0,5.0,5.0,5.0,19.5,606.1,71,1.0,30.0,0.0,2022,6,6
2562,2022-06-07,77,78.0,42.0,31.0,8.0,4.0,5.0,22.0,605.8,62,2.0,30.0,0.0,2022,6,7
2563,2022-06-08,41,73.0,25.0,27.0,7.0,5.0,5.0,20.2,605.0,86,1.0,10.0,10.0,2022,6,8
2564,2022-06-09,34,47.0,23.0,28.0,8.0,5.0,5.0,21.7,604.3,82,1.0,30.0,4.0,2022,6,9
2565,2022-06-10,33,49.0,16.0,25.0,5.0,4.0,5.0,20.4,604.8,86,1.0,12.0,9.0,2022,6,10
2566,2022-06-11,30,31.0,21.0,28.0,4.0,5.0,6.0,19.8,605.3,87,2.0,25.0,3.0,2022,6,11
2567,2022-06-12,32,35.0,19.0,31.0,6.0,6.0,5.0,21.9,605.4,71,3.0,30.0,0.9,2022,6,12
2568,2022-06-13,40,35.0,14.0,40.0,5.0,4.0,3.0,16.2,607.2,87,2.0,30.0,3.0,2022,6,13
2569,2022-06-14,52,37.0,31.0,58.0,9.0,4.0,4.0,15.4,608.6,91,1.0,8.0,3.0,2022,6,14
2570,2022-06-15,71,71.0,27.0,34.0,6.0,3.0,5.0,19.9,606.9,72,1.0,19.0,0.0,2022,6,15
2571,2022-06-16,40,55.0,24.0,32.0,4.0,2.0,4.0,20.2,605.3,80,2.0,27.0,0.1,2022,6,16
2572,2022-06-17,39,49.0,17.0,30.0,3.0,2.0,2.0,21.9,604.2,62,4.0,30.0,0.0,2022,6,17
2573,2022-06-18,36,28.0,16.0,36.0,3.0,3.0,2.0,21.7,603.5,63,3.0,30.0,0.0,2022,6,18
2574,2022-06-19,41,29.0,17.0,37.0,4.0,4.0,3.0,24.2,602.6,54,2.0,30.0,0.0,2022,6,19
2575,2022-06-20,41,34.0,19.0,33.0,4.0,3.0,3.0,24.3,602.0,55,4.0,30.0,0.0,2022,6,20
2576,2022-06-21,40,37.0,18.0,26.0,3.0,3.0,2.0,24.1,603.0,57,4.0,30.0,0.0,2022,6,21
2577,2022-06-22,30,35.0,19.0,19.0,5.0,4.0,2.0,23.4,605.1,63,3.0,30.0,0.0,2022,6,22
2578,2022-06-23,21,36.0,15.0,21.0,5.0,4.0,2.0,19.6,606.5,88,2.0,30.0,20.0,2022,6,23
2579,2022-06-24,26,24.0,17.0,21.0,5.0,5.0,2.0,21.5,605.8,76,1.0,30.0,0.0,2022,6,24
2580,2022-06-25,25,27.0,16.0,20.0,4.0,4.0,1.0,22.4,604.7,66,3.0,30.0,1.0,2022,6,25
2581,2022-06-26,25,20.0,18.0,17.0,4.0,4.0,2.0,22.2,605.5,67,3.0,30.0,0.0,2022,6,26
2582,2022-06-27,20,26.0,18.0,30.0,6.0,3.0,2.0,20.6,605.5,83,1.0,30.0,0.3,2022,6,27
2583,2022-06-28,38,39.0,37.0,36.0,11.0,3.0,2.0,20.0,604.8,72,2.0,28.0,5.0,2022,6,28
2584,2022-06-29,48,71.0,38.0,37.0,10.0,4.0,2.0,20.3,605.0,87,2.0,11.0,0.0,2022,6,29
2585,2022-06-30,79,70.0,18.0,32.0,4.0,2.0,2.0,24.0,604.7,52,2.0,30.0,0.0,2022,6,30
2586,2022-07-01,37,50.0,25.0,36.0,7.0,3.0,2.0,21.0,605.2,81,3.0,30.0,0.0,2022,7,1
2587,2022-07-02,48,57.0,30.0,36.0,9.0,3.0,2.0,20.7,604.1,75,1.0,29.0,0.0,2022,7,2
2588,2022-07-03,44,56.0,34.0,43.0,11.0,3.0,3.0,20.1,603.9,86,1.0,21.0,2.0,2022,7,3
2589,2022-07-04,46,65.0,34.0,28.0,13.0,3.0,3.0,19.4,604.6,89,1.0,24.0,17.0,2022,7,4
2590,2022-07-05,35,59.0,33.0,70.0,13.0,3.0,2.0,19.3,605.8,86,1.0,30.0,0.4,2022,7,5
2591,2022-07-06,93,61.0,44.0,54.0,16.0,4.0,3.0,25.4,605.4,52,1.0,30.0,0.0,2022,7,6
2592,2022-07-07,75,70.0,34.0,64.0,10.0,4.0,3.0,19.6,605.5,76,1.0,30.0,0.0,2022,7,7
2593,2022-07-08,90,70.0,17.0,32.0,4.0,2.0,3.0,23.4,605.6,57,2.0,25.0,0.0,2022,7,8
2594,2022-07-09,39,36.0,24.0,38.0,6.0,3.0,3.0,22.2,605.7,67,3.0,30.0,0.0,2022,7,9
2595,2022-07-10,44,49.0,21.0,31.0,5.0,2.0,3.0,23.5,605.7,63,2.0,30.0,0.0,2022,7,10
2596,2022-07-11,37,39.0,20.0,34.0,5.0,3.0,3.0,24.0,606.4,64,2.0,30.0,0.0,2022,7,11
2597,2022-07-12,39,38.0,22.0,41.0,5.0,4.0,2.0,25.6,605.0,58,3.0,30.0,0.0,2022,7,12
2598,2022-07-13,48,50.0,24.0,46.0,5.0,4.0,2.0,25.5,604.8,57,3.0,30.0,0.0,2022,7,13
2599,2022-07-14,65,57.0,21.0,48.0,5.0,4.0,2.0,26.0,605.2,52,3.0,30.0,0.0,2022,7,14
2600,2022-07-15,65,46.0,23.0,32.0,4.0,4.0,3.0,26.1,605.2,54,1.0,30.0,0.0,2022,7,15
2601,2022-07-16,40,41.0,20.0,29.0,4.0,3.0,3.0,27.0,605.4,51,3.0,30.0,0.0,2022,7,16
2602,2022-07-17,33,33.0,19.0,28.0,4.0,3.0,4.0,24.8,604.6,63,3.0,30.0,0.0,2022,7,17
2603,2022-07-18,31,32.0,21.0,23.0,7.0,3.0,4.0,24.6,603.6,65,2.0,30.0,0.0,2022,7,18
2604,2022-07-19,25,37.0,31.0,11.0,14.0,7.0,5.0,20.2,604.5,100,1.0,30.0,13.0,2022,7,19
2605,2022-07-20,30,56.0,24.0,25.0,8.0,7.0,4.0,18.6,608.0,99,1.0,30.0,21.0,2022,7,20
2606,2022-07-21,32,53.0,16.0,29.0,5.0,4.0,3.0,18.0,609.7,94,4.0,21.0,0.6,2022,7,21
2607,2022-07-22,38,35.0,18.0,31.0,4.0,3.0,3.0,23.7,608.3,64,1.0,30.0,0.0,2022,7,22
2608,2022-07-23,38,36.0,13.0,29.0,4.0,4.0,3.0,22.7,607.9,66,2.0,30.0,0.0,2022,7,23
2609,2022-07-24,32,24.0,13.0,26.0,4.0,4.0,3.0,21.9,607.3,76,1.0,30.0,0.0,2022,7,24
2610,2022-07-25,33,25.0,17.0,28.0,4.0,4.0,3.0,25.3,607.7,49,3.0,30.0,0.0,2022,7,25
2611,2022-07-26,33,36.0,17.0,31.0,4.0,4.0,4.0,25.4,606.6,50,3.0,30.0,0.0,2022,7,26
2612,2022-07-27,36,39.0,21.0,34.0,8.0,4.0,3.0,23.9,607.0,60,2.0,30.0,0.0,2022,7,27
2613,2022-07-28,42,35.0,28.0,38.0,9.0,5.0,4.0,21.7,607.9,70,1.0,30.0,0.0,2022,7,28
2614,2022-07-29,55,54.0,30.0,43.0,9.0,4.0,4.0,23.9,606.4,68,2.0,30.0,0.0,2022,7,29
2615,2022-07-30,70,57.0,29.0,32.0,8.0,4.0,4.0,26.1,605.2,46,3.0,30.0,0.0,2022,7,30
2616,2022-07-31,42,62.0,28.0,41.0,7.0,4.0,4.0,20.3,606.2,74,1.0,28.0,1.0,2022,7,31
2617,2022-08-01,52,57.0,21.0,35.0,6.0,3.0,5.0,21.8,605.7,81,1.0,25.0,3.0,2022,8,1
2618,2022-08-02,42,46.0,23.0,33.0,7.0,4.0,5.0,19.4,607.6,94,1.0,30.0,11.0,2022,8,2
2619,2022-08-03,37,44.0,26.0,33.0,9.0,7.0,6.0,23.8,606.7,70,3.0,30.0,0.0,2022,8,3
2620,2022-08-04,37,51.0,31.0,46.0,10.0,3.0,4.0,18.0,606.7,99,2.0,30.0,1.0,2022,8,4
2621,2022-08-05,60,60.0,25.0,33.0,9.0,4.0,3.0,19.6,606.1,97,3.0,21.0,26.0,2022,8,5
2622,2022-08-06,41,52.0,13.0,30.0,3.0,2.0,3.0,20.2,606.1,97,2.0,20.0,6.0,2022,8,6
2623,2022-08-07,38,27.0,16.0,34.0,5.0,3.0,2.0,20.3,607.0,78,3.0,30.0,0.0,2022,8,7
2624,2022-08-08,41,29.0,36.0,53.0,11.0,4.0,3.0,21.8,606.4,66,1.0,30.0,0.0,2022,8,8
2625,2022-08-09,57,66.0,28.0,52.0,8.0,5.0,3.0,19.3,605.1,100,1.0,14.0,19.0,2022,8,9
2626,2022-08-10,67,60.0,20.0,27.0,5.0,4.0,2.0,25.2,605.3,51,3.0,25.0,0.0,2022,8,10
2627,2022-08-11,35,51.0,14.0,26.0,4.0,3.0,2.0,23.3,605.8,63,4.0,30.0,0.0,2022,8,11
2628,2022-08-12,34,25.0,15.0,41.0,5.0,3.0,3.0,22.0,606.3,69,2.0,30.0,0.0,2022,8,12
2629,2022-08-13,49,29.0,23.0,41.0,6.0,5.0,4.0,22.6,605.8,70,2.0,30.0,0.0,2022,8,13
2630,2022-08-14,46,39.0,29.0,67.0,9.0,5.0,3.0,19.5,606.1,94,2.0,30.0,6.0,2022,8,14
2631,2022-08-15,65,53.0,30.0,44.0,7.0,4.0,3.0,23.6,606.2,73,1.0,30.0,0.0,2022,8,15
2632,2022-08-16,56,61.0,26.0,39.0,7.0,4.0,3.0,24.7,605.5,66,2.0,27.0,0.0,2022,8,16
2633,2022-08-17,46,59.0,28.0,41.0,9.0,3.0,3.0,19.8,606.1,100,1.0,23.0,17.0,2022,8,17
2634,2022-08-18,54,57.0,28.0,54.0,8.0,3.0,4.0,24.3,605.2,64,2.0,30.0,0.0,2022,8,18
2635,2022-08-19,57,46.0,25.0,53.0,7.0,2.0,3.0,24.4,605.5,63,2.0,30.0,0.0,2022,8,19
2636,2022-08-20,60,55.0,16.0,32.0,4.0,3.0,3.0,22.2,605.6,79,1.0,28.0,0.0,2022,8,20
2637,2022-08-21,39,41.0,17.0,30.0,6.0,2.0,3.0,19.8,605.5,100,1.0,19.0,10.0,2022,8,21
2638,2022-08-22,41,36.0,21.0,43.0,6.0,4.0,3.0,23.4,606.6,70,1.0,30.0,0.0,2022,8,22
2639,2022-08-23,55,43.0,28.0,44.0,9.0,3.0,3.0,24.5,607.3,74,1.0,30.0,0.0,2022,8,23
2640,2022-08-24,54,52.0,30.0,34.0,8.0,3.0,3.0,24.2,606.2,73,1.0,25.0,23.0,2022,8,24
2641,2022-08-25,44,61.0,22.0,26.0,7.0,2.0,3.0,20.0,605.6,98,3.0,8.0,10.0,2022,8,25
2642,2022-08-26,32,48.0,12.0,28.0,4.0,1.0,2.0,20.4,606.9,76,3.0,30.0,0.0,2022,8,26
2643,2022-08-27,33,18.0,17.0,25.0,5.0,3.0,2.0,20.8,606.8,92,1.0,30.0,3.0,2022,8,27
2644,2022-08-28,29,26.0,18.0,24.0,5.0,2.0,2.0,22.3,606.8,73,1.0,30.0,0.0,2022,8,28
2645,2022-08-29,28,30.0,17.0,27.0,5.0,3.0,3.0,23.5,608.0,65,3.0,30.0,0.0,2022,8,29
2646,2022-08-30,28,24.0,26.0,27.0,7.0,4.0,3.0,22.8,607.7,70,2.0,30.0,0.1,2022,8,30
2647,2022-08-31,31,50.0,17.0,26.0,5.0,2.0,3.0,19.4,608.1,100,2.0,28.0,7.0,2022,8,31
2648,2022-09-01,31,48.0,23.0,29.0,5.0,2.0,3.0,18.8,609.7,77,1.0,18.0,5.0,2022,9,1
2649,2022-09-02,34,60.0,24.0,28.0,7.0,3.0,3.0,21.1,608.0,81,1.0,30.0,0.2,2022,9,2
2650,2022-09-03,29,43.0,13.0,30.0,4.0,4.0,2.0,19.0,607.0,99,5.0,3.1,5.0,2022,9,3
2651,2022-09-04,37,27.0,18.0,50.0,6.0,4.0,1.0,17.8,609.4,72,3.0,30.0,0.0,2022,9,4
2652,2022-09-05,66,40.0,28.0,63.0,9.0,5.0,2.0,20.6,609.3,58,2.0,30.0,0.0,2022,9,5
2653,2022-09-06,80,61.0,35.0,66.0,12.0,4.0,2.0,21.7,610.4,48,2.0,30.0,0.0,2022,9,6
2654,2022-09-07,91,73.0,37.0,56.0,7.0,4.0,2.0,19.1,611.1,67,1.0,30.0,0.0,2022,9,7
2655,2022-09-08,72,86.0,31.0,46.0,4.0,4.0,2.0,20.7,611.9,64,2.0,22.0,0.0,2022,9,8
2656,2022-09-09,50,75.0,16.0,28.0,4.0,3.0,1.0,17.4,611.5,100,1.0,19.0,26.0,2022,9,9
2657,2022-09-10,32,37.0,17.0,24.0,5.0,3.0,1.0,17.0,610.9,100,0.0,7.0,5.0,2022,9,10
2658,2022-09-11,29,41.0,11.0,22.0,5.0,3.0,1.0,18.2,609.1,99,4.0,4.1,4.0,2022,9,11
2659,2022-09-12,25,22.0,18.0,33.0,7.0,3.0,1.0,17.1,608.6,100,1.0,30.0,11.0,2022,9,12
2660,2022-09-13,39,27.0,16.0,26.0,6.0,3.0,3.0,20.3,608.7,79,3.0,30.0,0.0,2022,9,13
2661,2022-09-14,30,26.0,22.0,14.0,9.0,3.0,4.0,20.4,607.5,77,1.0,30.0,0.0,2022,9,14
2662,2022-09-15,27,33.0,24.0,26.0,9.0,4.0,4.0,18.0,606.4,100,0.0,16.0,6.0,2022,9,15
2663,2022-09-16,28,42.0,23.0,22.0,5.0,3.0,3.0,19.9,605.2,83,3.0,30.0,0.0,2022,9,16
2664,2022-09-17,27,39.0,27.0,38.0,9.0,2.0,3.0,19.9,607.0,82,1.0,30.0,0.0,2022,9,17
2665,2022-09-18,45,52.0,26.0,39.0,8.0,4.0,3.0,21.3,607.1,78,1.0,30.0,0.0,2022,9,18
2666,2022-09-19,41,42.0,27.0,42.0,7.0,2.0,2.0,21.1,607.3,83,1.0,27.0,0.0,2022,9,19
2667,2022-09-20,49,53.0,34.0,41.0,9.0,3.0,3.0,21.2,608.1,73,1.0,25.0,0.0,2022,9,20
2668,2022-09-21,44,66.0,37.0,37.0,10.0,2.0,3.0,20.3,608.4,81,2.0,17.0,0.0,2022,9,21
2669,2022-09-22,46,74.0,17.0,32.0,5.0,3.0,3.0,19.2,608.8,85,2.0,13.0,0.0,2022,9,22
2670,2022-09-23,37,35.0,24.0,43.0,6.0,2.0,2.0,19.1,609.0,75,2.0,21.0,0.0,2022,9,23
2671,2022-09-24,50,59.0,35.0,42.0,12.0,2.0,3.0,18.0,609.2,78,1.0,18.0,0.0,2022,9,24
2672,2022-09-25,51,69.0,33.0,52.0,11.0,3.0,3.0,17.7,609.5,80,0.0,26.0,0.0,2022,9,25
2673,2022-09-26,65,65.0,31.0,50.0,8.0,4.0,3.0,20.2,608.1,75,2.0,27.0,0.0,2022,9,26
2674,2022-09-27,65,58.0,33.0,50.0,5.0,3.0,2.0,20.3,607.7,75,1.0,28.0,0.0,2022,9,27
2675,2022-09-28,59,74.0,38.0,39.0,7.0,4.0,3.0,19.1,608.6,74,4.0,19.0,0.0,2022,9,28
2676,2022-09-29,45,75.0,27.0,30.0,6.0,4.0,2.0,18.1,609.3,77,3.0,11.0,0.0,2022,9,29
2677,2022-09-30,37,60.0,28.0,28.0,9.0,2.0,2.0,19.3,608.5,72,1.0,26.0,0.0,2022,9,30
2678,2022-10-01,34,53.0,26.0,24.0,8.0,3.0,2.0,19.3,608.1,98,1.0,20.0,1.0,2022,10,1
2679,2022-10-02,29,43.0,18.0,21.0,5.0,3.0,1.0,18.7,609.2,100,1.0,30.0,1.0,2022,10,2
2680,2022-10-03,26,26.0,20.0,30.0,5.0,3.0,1.0,19.2,610.3,85,1.0,30.0,0.0,2022,10,3
2681,2022-10-04,33,45.0,22.0,33.0,6.0,4.0,1.0,19.8,610.6,75,1.0,30.0,0.0,2022,10,4
2682,2022-10-05,37,47.0,20.0,26.0,8.0,2.0,1.0,20.5,609.7,62,2.0,30.0,0.0,2022,10,5
2683,2022-10-06,29,34.0,29.0,25.0,8.0,2.0,1.0,19.1,610.1,78,1.0,30.0,0.0,2022,10,6
2684,2022-10-07,27,54.0,22.0,24.0,5.0,1.0,1.0,20.6,609.5,66,3.0,30.0,0.0,2022,10,7
2685,2022-10-08,26,43.0,18.0,20.0,6.0,2.0,2.0,19.5,609.7,70,1.0,30.0,0.1,2022,10,8
2686,2022-10-09,26,34.0,15.0,20.0,5.0,2.0,1.0,12.3,609.7666666666668,74,1.6666666666666667,30.0,0.0,2022,10,9
2687,2022-10-10,26,37.0,27.0,17.0,8.0,3.0,3.0,12.2,612.7,80,0.0,22.0,0.0,2022,10,10
2688,2022-10-11,32,55.0,22.0,16.0,8.0,2.0,3.0,15.2,610.6,95,1.0,11.0,0.0,2022,10,11
2689,2022-10-12,25,55.0,26.0,11.0,7.0,2.0,3.0,17.1,609.4,95,0.0,30.0,0.0,2022,10,12
2690,2022-10-13,28,56.0,34.0,29.0,6.0,4.0,3.0,16.8,609.9,89,2.0,16.0,0.0,2022,10,13
2691,2022-10-14,42,85.0,53.0,23.0,8.0,4.0,4.0,14.3,611.3,82,2.0,8.0,0.0,2022,10,14
2692,2022-10-15,48,120.0,33.0,30.0,8.0,2.0,2.0,14.7,611.7,75,3.0,16.0,0.0,2022,10,15
2693,2022-10-16,39,66.0,33.0,42.0,7.0,4.0,2.0,14.9,613.2,74,2.0,17.0,0.0,2022,10,16
2694,2022-10-17,53,59.0,39.0,50.0,8.0,3.0,3.0,14.9,612.9,55,2.0,30.0,0.0,2022,10,17
2695,2022-10-18,65,82.0,49.0,60.0,14.0,6.0,4.0,15.4,611.9,48,2.0,26.0,0.0,2022,10,18
2696,2022-10-19,85,92.0,54.0,50.0,21.0,4.0,5.0,12.8,610.9,71,1.0,17.0,0.0,2022,10,19
2697,2022-10-20,72,100.0,42.0,33.0,16.0,3.0,4.0,16.8,611.3,69,2.0,30.0,0.0,2022,10,20
2698,2022-10-21,45,78.0,30.0,27.0,11.0,3.0,4.0,16.3,612.9,86,1.0,17.0,0.0,2022,10,21
2699,2022-10-22,45,58.0,22.0,20.0,8.0,3.0,3.0,18.1,613.6,78,2.0,30.0,0.0,2022,10,22
2700,2022-10-23,29,43.0,30.0,30.0,9.0,3.0,3.0,16.8,612.4,100,0.0,24.0,0.6,2022,10,23
2701,2022-10-24,38,65.0,34.0,32.0,7.0,2.0,3.0,19.1,611.0,70,2.0,24.0,0.0,2022,10,24
2702,2022-10-25,38,76.0,25.0,29.0,6.0,2.0,4.0,18.5,611.0,69,1.0,27.0,0.0,2022,10,25
2703,2022-10-26,34,68.0,27.0,19.0,8.0,4.0,6.0,18.6,610.5,72,1.0,20.0,0.0,2022,10,26
2704,2022-10-27,32,67.0,24.0,24.0,7.0,3.0,3.0,17.1,610.8,95,2.0,23.0,0.0,2022,10,27
2705,2022-10-28,28,61.0,26.0,22.0,7.0,2.0,3.0,17.4,609.9,79,1.0,25.0,0.4,2022,10,28
2706,2022-10-29,28,59.0,28.0,37.0,9.0,3.0,3.0,16.6,610.5,89,1.0,30.0,0.0,2022,10,29
2707,2022-10-30,41,54.0,25.0,31.0,6.0,5.0,4.0,16.2,610.3,75,1.0,26.0,0.0,2022,10,30
2708,2022-10-31,39,69.0,30.0,40.0,15.0,3.0,4.0,14.8,613.0,62,3.0,30.0,0.0,2022,10,31
2709,2022-11-01,49,58.0,37.0,44.0,17.0,3.0,4.0,12.1,610.2,73,1.0,30.0,0.0,2022,11,1
2710,2022-11-02,57,81.0,36.0,44.0,16.0,3.0,4.0,15.3,608.2,64,1.0,26.0,0.0,2022,11,2
2711,2022-11-03,57,82.0,37.0,40.0,9.0,3.0,3.0,16.6,610.1,66,1.0,23.0,0.0,2022,11,3
2712,2022-11-04,50,91.0,41.0,41.0,12.0,2.0,3.0,13.7,611.8,77,1.0,18.0,0.0,2022,11,4
2713,2022-11-05,51,99.0,33.0,39.0,10.0,4.0,4.0,13.4,611.8,100,1.0,10.0,0.0,2022,11,5
2714,2022-11-06,44,77.0,30.0,38.0,11.0,3.0,4.0,14.4,610.5,64,2.0,26.0,0.0,2022,11,6
2715,2022-11-07,45,72.0,29.0,38.0,11.0,3.0,4.0,15.6,609.7,57,2.0,30.0,0.0,2022,11,7
2716,2022-11-08,45,68.0,33.0,36.0,12.0,2.0,5.0,15.0,610.0,66,2.0,30.0,0.0,2022,11,8
